weight_T,weight_B,weight_U,weight_H,weight_C,weight_D,weight_F,weight_R,baseline_score,copt_score,copt_minus_baseline
0.22474079610143766,0.2582681620817528,0.17389816731449226,0.1207780108503441,0.07393385376110831,0.0628964276353017,0.05166107464098095,0.033823507614582256,0.33485709009527687,0.47950411511355107,0.1446470250182742
0.2758675443580824,0.245864468204114,0.15335648309262825,0.08924151174573361,0.07007327937539104,0.06609391345436527,0.056484731834918166,0.043018067934767416,0.3469951682933049,0.4845998648966622,0.13760469660335728
0.2649301569498209,0.2669851449809597,0.11996395781442497,0.10310556534093657,0.09052444915550242,0.05978693150375391,0.056429101125397604,0.03827469312920386,0.32683198716700085,0.47614560643777937,0.14931361927077852
0.2197748748326019,0.2501911895364155,0.1721991007556911,0.11381322081569968,0.08555945608582917,0.061962328934315504,0.06311132935147848,0.03338849968796872,0.30926592438436223,0.44746775738246214,0.1382018329980999
0.2920379256560552,0.2154585040359379,0.1528872487583954,0.08433652583052301,0.07820732004792898,0.07229472268798914,0.06710604643661132,0.037671706546559006,0.3390643225554597,0.4582743008905592,0.1192099783350995
0.23108925491635735,0.2939208906331446,0.14093932548440904,0.07967617218363655,0.07560892922203073,0.07315595760462278,0.06551853891800044,0.04009093103779857,0.29451421582426585,0.45771902505078155,0.1632048092265157
0.23943851511172917,0.26360345951714625,0.14530123949911675,0.10305812819511656,0.08526065577410347,0.07007172521607359,0.05700379732463424,0.03626247936208005,0.31153906097676903,0.45902813751918287,0.14748907654241383
0.21607996502841909,0.29053506032636317,0.14669840801998135,0.10774635866724683,0.08754448062441442,0.056809092041874246,0.06159566599584352,0.03299096929585737,0.303837123423249,0.464817989560271,0.160980866137022
0.22749099932884323,0.2805328240460818,0.15758422965884863,0.10241121827542678,0.0700937702689025,0.07254528914598606,0.051642949737350036,0.03769871953856104,0.32125561878266384,0.47903780981418326,0.15778219103151941
0.23686265238080897,0.2697565236551388,0.1495118048228468,0.09347718586923884,0.07945268097380123,0.07379383669455675,0.05616651187713728,0.04097880372647119,0.30727682753177205,0.45852327822857286,0.15124645069680082
0.27295059465651045,0.22310138725265882,0.16013430701347686,0.10899634245241831,0.06943396491776013,0.06339313359169498,0.05596703241690912,0.0460232376985712,0.3539334384848548,0.478581761293541,0.12464832280868621
0.25034041216968256,0.26499440251843476,0.14344976796680267,0.10375542382439558,0.08672439881781273,0.0661997964113829,0.05159726512935083,0.03293853316213781,0.3272479825465146,0.4763325766163855,0.1490845940698709
0.25598274797651127,0.2651116818586663,0.14658284569925042,0.0908409317719355,0.0707927009781427,0.06383948155685121,0.06718671399981578,0.03966289615882698,0.3275130197016579,0.47385800257767013,0.14634498287601222
0.25601758716648654,0.2850114450411303,0.1301334276077821,0.10371134089200829,0.07006338772838545,0.063993874064808,0.04848759572821227,0.04258134177118703,0.34259745640447553,0.5033400818705749,0.16074262546609935
0.27344810187310803,0.24304039752951226,0.1684053360623222,0.08335286171425303,0.07309654359536139,0.06646375934420708,0.05222643576092171,0.03996656412031433,0.3480971222511968,0.4848198323820201,0.13672271013082327
